문서번호,보고일자,문서구분,제목,수(발)신자,보고자,검토자,상태,붙임,종류,분리,생산등록번호,공개구분,목록공개여부,문서비공개사유,외부(민원인)주소,등록구분
8935,2025.11.21,접수,2025년 전북특별자치도 혁신평가 실적보고서 제출,전북특별자치도 정책기획관,이경섭,이경섭,접수,O,전자,X,정책기획관-14047,비공개,O,내부검토 과정,,
8934,2025.11.21,접수,2026년 전북특별자치도 양성평등정책 시행계획 제출 요청,전북특별자치도 여성가족과,임현주,,담당확인,O,전자,X,여성가족과-22566,대국민공개,O,,,
8933,2025.11.21,접수,2025년도 국군장병 등 위문성금 모금 협조 요청(재안내),전북특별자치도 총무과,임현주,,담당확인,O,전자,X,총무과-23642,대국민공개,O,,,
8932,2025.11.21,접수,이광희 국회의원 요구자료 철회 알림(공유재산 매입·매각 관련),전북특별자치도 회계과,임현주,,담당확인,X,전자,X,회계과-23932,비공개,O,내부검토 과정,,
8931,2025.11.21,접수,(전직원 공람) 전북특별자치도 자치법규 공포사항 알림('25.11.21일자),전북특별자치도 법무행정과,임현주,,담당확인,X,전자,X,법무행정과-10388,대국민공개,O,,,
8930,2025.11.21,접수,'25년 4분기 노사가 함께하는 '자랑스러운 우리의 혁신 주인공' 추천,전북특별자치도 주택건축과,김지우,김지우,접수,O,전자,X,주택건축과-27866,부분공개,O,개인정보 및 내부검토,,
8929,2025.11.21,접수,행정안전부 조직개편에 따른 전자문서유통 중단 및 조직정보(LDAP) 변경 안내,전북특별자치도 행정정보과,임현주,,담당확인,O,전자,X,행정정보과-16689,대국민공개,O,,,
8928,2025.11.21,접수,행정정보공동이용시스템 점검 및 공통인프라 교체작업에 따른 서비스 중단 안내,전북특별자치도 행정정보과,임현주,,담당확인,O,전자,X,행정정보과-16688,비공개,O,의사결정 과정,,
8927,2025.11.21,접수,"’24년, ’25년 전북청년 함께 두배적금 사업 추진현황 제출(11월)",정읍시 일자리경제과,문종환,,담당확인,O,전자,X,일자리경제과-54023,대국민공개,O,,,
8924,2025.11.21,접수,착수계(2025년 대한민국 정부박람회 전북전시관 행사용역),JI(제이아이),이경섭,,담당확인,O,비전자,X,-,비공개,O,내부검토자료,,일반문서 접수
8921,2025.11.20,접수,「제3기 국가비전과 국정과제 심화과정」교육 안내 및 대상자 추천 요청,전북특별자치도인재개발원 교육지원과,임현주,,담당확인,O,전자,X,교육지원과-11920,대국민공개,O,,,
8920,2025.11.20,접수,지방소멸대응기금 사용 기준 제도개선 건의,전북특별자치도 사회복지정책과,이지희,,담당확인,O,전자,X,사회복지정책과-23169,비공개,O,내부사항,,
8919,2025.11.20,접수,2025년 11월 중앙공모사업 추진상황 제출 협조 요청,전북특별자치도 정책기획관,정후락,,담당확인,O,전자,X,정책기획관-14013,비공개,O,내부검토 과정,,
8918,2025.11.20,접수,중앙부처 법령 제·개정안 의견조회(소방장비관리법 등 22건),전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10378,비공개,O,내부검토,,
8917,2025.11.20,접수,「2026년 광주청년통합플랫폼 유지관 용역」사업제안서 평가위원 후보자 추천 요청,광주광역시 청년정책과,문종환,,담당확인,O,전자,X,청년정책과-8122,대국민공개,O,,,
8916,2025.11.20,접수,청렴도 및 만족도 조사시스템 '25년 10월 명부 제출 협조,전북특별자치도감사위원회 사무국,임현주,,담당확인,O,전자,X,사무국-15259,부분공개,O,개인정보 등,,
8915,2025.11.20,접수,[이송] 사회보장제도 신설 사업 협의요청에 따른 의견조회,전북특별자치도 일자리민생경제과,이광민,이광민,접수,O,전자,X,일자리민생경제과-14928,대국민공개,O,,,
8914,2025.11.20,접수,2026년('25년 실적) 지자체 합동평가 지표 조정매뉴얼(11.4.기준) 책자 배부,전북특별자치도 자치행정과,임현주,,담당확인,O,전자,X,자치행정과-11656,대국민공개,O,,,
8913,2025.11.20,접수,원격접속시스템 및 통합인증 관련 보안강화 협조,전북특별자치도 행정정보과,임현주,,담당확인,O,전자,X,행정정보과-15267,비공개,O,내부 보안 자료,,
8912,2025.11.20,접수,중앙부처 법령 제·개정안 의견조회(신용보증기금법 등 21건),전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10368,비공개,O,내부검토,,
8911,2025.11.20,접수,중앙부처 법령 제·개정안 의견조회(산업발전법 등 22건),전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10367,비공개,O,내부검토,,
8910,2025.11.20,접수,(전직원 공람) 법령 제ㆍ개정에 따른 자치법규 위임사항 통보,전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10350,대국민공개,O,,,
8909,2025.11.20,접수,장애인 정보접근권 보장을 위한 『장벽 없는 키오스크』가이드라인 배포 협조 요청,전북특별자치도 장애인복지정책과,임현주,,담당확인,O,전자,X,장애인복지정책과-15226,대국민공개,O,,,
8908,2025.11.20,접수,제27회 워크스마트포럼 참석자 명단 제출,군산시 기획예산과,이경섭,,담당확인,O,전자,X,기획예산과-18420,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8907,2025.11.20,접수,2025년 청년월세 한시 특별지원 사업 집행실적 제출(11월),군산시 주택행정과,박용우,박용우,접수,O,전자,X,주택행정과-35553,부분공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8906,2025.11.20,접수,수의계약 배제사유 여부 조회(잘짓는건축),전북특별자치도수산기술연구소 수산연구과,임현주,,담당확인,O,전자,X,수산연구과-7310,대국민공개,O,,,
8905,2025.11.20,접수,「2025년 규제혁신 유공자 도지사 포상 계획」 안내 및 대상자 추천 요청,전북특별자치도 자치제도과,이경섭,,담당확인,O,전자,X,자치제도과-5340,대국민공개,O,,,
8904,2025.11.20,접수,이광희 국회의원 요구자료 제출 요청(공유재산 매입·매각 관련),전북특별자치도 회계과,임현주,,담당확인,O,전자,X,회계과-23859,비공개,O,내부검토 과정,,
8903,2025.11.20,접수,2025년 4분기 홈페이지 종합 점검 및 현행화 협조 요청,전북특별자치도 소통기획과,임현주,,담당확인,O,전자,X,소통기획과-8199,대국민공개,O,,,
8902,2025.11.20,접수,2025년 12월 당직명령 통보,전북특별자치도 총무과,임현주,,담당확인,O,전자,X,총무과-23596,부분공개,O,개인정보 포함,,
8900,2025.11.20,접수,'25년 4분기 노사가 함께하는 '자랑스러운 우리의 혁신 주인공' 추천 제출 회신,전북특별자치도농업기술원 과채류연구소,김지우,김지우,접수,O,전자,X,과채류연구소-5388,부분공개,O,"의사결정 과정, 개인정보 포함",,
8899,2025.11.20,접수,제83회 지역상생발전기금조합회의 개최 일정 알림,한국지방재정공제회 소멸기금관리부,이지희,,담당확인,O,전자,X,소멸기금관리부-2956,대국민공개,O,,,
8898,2025.11.20,접수,'25년 4분기 노사가 함께하는 '자랑스러운 우리의 혁신 주인공' 추천 제출,전북특별자치도 자연재난과,김지우,김지우,접수,O,전자,X,자연재난과-16607,비공개,O,개인정보포함,,
8897,2025.11.20,접수,2025년 전북특별자치도 인구감소지역 대응 시행계획 추진실적 제출,전북특별자치도 산림자원과,김민경,,담당확인,O,전자,X,산림자원과-22274,대국민공개,O,,,
8894,2025.11.19,접수,2025년 조직문화 개선 및 공간혁신 우수사례 경진대회 참석자 명단 제출,군산시 기획예산과,이경섭,,담당확인,O,전자,X,기획예산과-18419,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8893,2025.11.19,접수,2025년 개인정보 보호 교육 이수 요청(전직원 공람),전북특별자치도 행정정보과,임현주,,담당확인,X,전자,X,행정정보과-16580,대국민공개,O,,,
8892,2025.11.19,접수,지방세외수입정보시스템 서비스 중단 일정 안내,전북특별자치도 세정과,임현주,,담당확인,X,전자,X,세정과-12566,대국민공개,O,,,
8891,2025.11.19,접수,전북특별자치도 소방교육훈련기관 운영 규정(훈령) 제정에 따른 검토 의견 조회,전북특별자치도 소방행정과,임현주,,담당확인,O,전자,X,소방행정과-31577,비공개,O,의사결정 과정,,
8890,2025.11.19,접수,'25년 4분기 적극행정을 통한 규제개선 사례 제출 요청(~12.5.),전북특별자치도 자치제도과,이경섭,,담당확인,O,전자,X,자치제도과-5327,대국민공개,O,,,
8889,2025.11.19,접수,수의계약 배제사유 여부 조회(리버사이언스),전북특별자치도동물위생시험소 방역과,임현주,,담당확인,O,전자,X,방역과-10403,대국민공개,O,,,
8888,2025.11.19,접수,수의계약 배제사유 여부 조회(유한회사미도씨엔에스),전북특별자치도동물위생시험소 방역과,임현주,,담당확인,O,전자,X,방역과-10402,대국민공개,O,,,
8887,2025.11.19,접수,2025년 전북특별자치도 인구감소지역 대응 시행계획 추진실적 제출,전북특별자치도 교육협력과,김민경,,담당확인,O,전자,X,교육협력과-4522,비공개,O,내부검토 과정,,
8886,2025.11.19,접수,2025년 전북특별자치도 인구감소지역 대응 시행계획 추진실적 제출,전북특별자치도 농촌사회활력과,김민경,,담당확인,O,전자,X,농촌사회활력과-13783,비공개,O,내부검토 과정,,
8885,2025.11.19,접수,2025년 기획재정부 재정교육 12월 수강모집 안내,전북특별자치도인재개발원 교육지원과,임현주,,담당확인,O,전자,X,교육지원과-11833,대국민공개,O,,,
8884,2025.11.19,접수,2025년 청년마을 성과공유회 및 상생협의체 회의 참석자 명단 제출,정읍시 일자리경제과,박용우,,담당확인,O,전자,X,일자리경제과-53604,비공개,O,(6호) 개인 사생활 관련 정보,,
8883,2025.11.19,접수,2025년 공공개방자원 일제정비 추진계획 안내 및 교육참석 요청,전북특별자치도 인구청년정책과,임현주,,담당확인,O,전자,X,인구청년정책과-8874,비공개,O,개인정보 포함 등,,
8882,2025.11.19,접수,2025년도 4분기 우발채무 전문가 컨설팅 수요 조사,전북특별자치도 예산과,임현주,,담당확인,O,전자,X,예산과-12569,대국민공개,O,,,
8881,2025.11.19,접수,「콘텐츠산업 진흥법 시행령」일부 개정령안 의견조회,전북특별자치도 문화산업과,임현주,,담당확인,O,전자,X,문화산업과-16434,대국민공개,O,,,
8880,2025.11.19,접수,2025년도 전북특별자치도 인재개발원 사이버교육(나라배움터) 수강 안내(전직원 공람),전북특별자치도인재개발원 인재양성과,임현주,,담당확인,X,전자,X,인재양성과-5467,대국민공개,O,,,
8879,2025.11.19,접수,2025년 청년마을 성과공유회 및 상생협의체 참석자 명단 제출,익산시 청년일자리과,박용우,,담당확인,O,전자,X,청년일자리과-7868,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (6호) 개인 사생활 관련 정보",,
8878,2025.11.19,접수,2025년 인구교육 유공자 공적조서 제출,무주군 인구활력과,강주희,강주희,접수,O,전자,X,인구활력과-29038,부분공개,O,(6호) 개인 사생활 관련 정보,,
8877,2025.11.19,접수,'25년 4분기 노사가 함께하는 「자랑스러운 우리의 혁신 주인공」 추천,전북특별자치도 건설정책과,김지우,김지우,접수,O,전자,X,건설정책과-16508,부분공개,O,내부검토,,
8875,2025.11.19,접수,2025년 전북특별자치도 인구감소지역 대응 시행계획 추진실적 제출,전북특별자치도 고령친화정책과,김민경,,담당확인,O,전자,X,고령친화정책과-15624,비공개,X,내부검토 과정,,
8871,2025.11.19,접수,2025년 전북 청년 생생아이디어 지원사업 사업계획서 변경 승인 요청,전주시 청년정책과,장미송,장미송,접수,O,전자,X,청년정책과-1646,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (7호) 법인 등의 경영, 영업비밀 관련 정보",,
8867,2025.11.18,접수,2026년도 기본연구과제 수행을 위한 연구주제 수요조사 협조 요청,전북특별자치도 정책기획관,임현주,,담당확인,O,전자,X,정책기획관-13938,대국민공개,O,,,
8866,2025.11.18,접수,2026년도 지방자치단체 정책지원을 위한 정책연구과제 및 정책이슈리포트 제안 요청,전북특별자치도 정책기획관,임현주,,담당확인,O,전자,X,정책기획관-13937,대국민공개,O,,,
8865,2025.11.18,접수,수의계약 배제사유 여부 조회(건설안전관리협회),전북특별자치도수산기술연구소 수산연구과,임현주,,담당확인,O,전자,X,수산연구과-7265,대국민공개,O,,,
8855,2025.11.18,접수,2025년 전북특별자치도 인구감소지역 대응 시행계획 추진실적 제출,전북특별자치도 동물방역과,김민경,,담당확인,O,전자,X,동물방역과-18958,대국민공개,O,,,
8854,2025.11.18,접수,대한민국국회 법제사법위원회 의견제시 요청(국가보안법 일부개정법률안),전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10330,비공개,O,내부검토,,
8853,2025.11.18,접수,수의계약 배제사유 여부 조회[유한회사 스카이항공],전북특별자치도 소방행정과,임현주,,담당확인,O,전자,X,소방행정과-31537,부분공개,O,사업자 세부정보 보호 등,,
8852,2025.11.18,접수,수의계약 배제사유 여부 조회[(유) 한빛글로벌],전북특별자치도 소방행정과,임현주,,담당확인,O,전자,X,소방행정과-31539,대국민공개,O,,,
8851,2025.11.18,접수,공무원 자기주도학습 교육훈련시간 충족현황 알림('25.11.18.실적 및 '25.12.31.예상),전북특별자치도인재개발원 교육지원과,임현주,,담당확인,O,전자,X,교육지원과-11838,비공개,O,개인정보 등,,
8850,2025.11.18,접수,인구감소지역 대응 시행계획 추진실적 제출,전북특별자치도 주택건축과,김민경,,담당확인,O,전자,X,주택건축과-27564,부분공개,O,의사결정 과정 및 내부검토 사항 등,,
8849,2025.11.18,접수,부안사랑인 겨울 이벤트 안내 및 홍보 협조 요청,부안군 기획감사담당관,임현주,,담당확인,O,전자,X,기획감사담당관-18928,대국민공개,O,,,
8848,2025.11.18,접수,「2025년 대한민국 정부박람회 전북전시관 행사용역」계약체결 알림,전북특별자치도 회계과,이경섭,,담당확인,O,전자,X,회계과-23647,부분공개,O,개인정보 등,,
8847,2025.11.18,접수,2026년 비영리민간단체 공익활동 지원사업 공통 선정기준 의견 조회,전북특별자치도 예산과,임현주,,담당확인,O,전자,X,예산과-12541,대국민공개,O,,,
8846,2025.11.18,접수,2025년 제6회 정부혁신 미래전략 포럼 개최 안내 및 참석 요청,행정안전부 혁신기획과,이경섭,,담당확인,O,전자,X,혁신기획과-3105,대국민공개,O,,,
8845,2025.11.18,접수,2026년 창업지원사업 통합공고 자료 제출 요청,전북특별자치도 창업지원과,임현주,,담당확인,O,전자,X,창업지원과-5475,대국민공개,O,,,
8844,2025.11.18,접수,비영리법인 해산신고 알림(재단법인 한국기독교부활장애인선교재단),전북특별자치도 유산관리과,임현주,,담당확인,X,전자,X,유산관리과-16790,대국민공개,O,,,
8843,2025.11.18,접수,[이송] 2025년 공공개방자원 일제정비 추진계획 안내 및 교육참석 요청,전북특별자치도 자치행정과,김지우,김지우,접수,O,전자,X,자치행정과-11590,비공개,O,"(2호) 안보, 국방, 통일, 외교 등 관련 정보 (5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8842,2025.11.18,접수,지방자치인재개발원「AI 인사이트 특강(11월)」2회차 운영 안내,전북특별자치도인재개발원 교육지원과,임현주,,담당확인,O,전자,X,교육지원과-11811,대국민공개,O,,,
8841,2025.11.18,접수,2025년 청년마을 성과공유회 및 상생협의체 회의 참석자 명단 제출,전북창조경제혁신센터 특화사업본부,박용우,,담당확인,O,전자,X,특화사업본부-5757,대국민공개,O,,,
8840,2025.11.18,접수,2025 정부혁신 왕중왕전 상장 및 포상금 대장 제출,정읍시 기획예산실,이경섭,,담당확인,O,전자,X,기획예산실-19156,비공개,O,(6호) 개인 사생활 관련 정보,,
8839,2025.11.18,접수,2025년 청년마을 성과공유회 및 상생협의체 회의 참석자 명단 제출,김제시 성장전략실,박용우,,담당확인,O,전자,X,성장전략실-9311,비공개,O,(6호) 개인 사생활 관련 정보,,
8838,2025.11.18,접수,자발적 기탁물품 기탁자의 직무관련성 유무 조회 요청,전북특별자치도립여성중고등학교,임현주,,담당확인,O,전자,X,전북특별자치도립여성중고등학교-5040,대국민공개,O,,,
8837,2025.11.18,접수,2025년 제8회 중앙지방정책협의회 개최 안내 및 안건제출 요청,전북특별자치도 자치행정과,임현주,,담당확인,O,전자,X,자치행정과-11561,대국민공개,O,,,
8836,2025.11.18,접수,행정·공공기관 웹사이트 불법 광고 차단 조치 요청,전북특별자치도 행정정보과,임현주,,담당확인,O,전자,X,행정정보과-16460,비공개,O,내부검토 과정,,
8835,2025.11.18,접수,중앙부처 법령 제·개정안 의견조회(국민연금법 등 22건),전북특별자치도 법무행정과,박지혜,,담당확인,O,전자,X,법무행정과-10317,비공개,O,내부검토,,
8834,2025.11.18,접수,2025년 전북 청년마을 만들기 사업 현장점검 결과 제출,부안군 지역경제과,박용우,,담당확인,O,전자,X,지역경제과-60265,비공개,O,(6호) 개인 사생활 관련 정보,,
8833,2025.11.18,접수,2025년 전북 청년마을 만들기 사업계획 변경 승인 요청,김제시 성장전략실,박용우,,담당확인,O,전자,X,성장전략실-9332,비공개,O,(6호) 개인 사생활 관련 정보,,
8832,2025.11.18,접수,2025년 전북특별자치도 인구감소지역 대응 시행계획 추진실적 제출,전북특별자치도 외국인국제정책과,김민경,,담당확인,O,전자,X,외국인국제정책과-7439,비공개,O,의사결정 과정,,
8831,2025.11.18,접수,2026년 지방소멸대응기금 투자계획 발표자료 및 참석자 명단 제출,장수군 기획조정실,이지희,,담당확인,O,전자,X,기획조정실-19075,부분공개,O,(6호) 개인 사생활 관련 정보,,
8830,2025.11.18,접수,도의회 도민제안 검토의견 제출 협조 요청,전북특별자치도 기업애로해소과,박지혜,박지혜,접수,O,전자,X,기업애로해소과-7600,대국민공개,O,,,
8827,2025.11.18,접수,2026년 지방소멸대응기금 투자계획 대면평가 참석자 명단 제출,익산시 기획예산과,이지희,,담당확인,O,전자,X,기획예산과-19034,비공개,O,(6호) 개인 사생활 관련 정보,,
8826,2025.11.18,접수,지방소멸대응기금 광역지원계정 심의위원회 개최 알림,한국지방재정공제회 소멸기금관리부,이지희,,담당확인,O,전자,X,소멸기금관리부-2930,대국민공개,O,,,
8825,2025.11.18,접수,2025년「기후재난 보건응급조사」3차 교육 알림,전북특별자치도 보건의료과,임현주,,담당확인,O,전자,X,보건의료과-19443,부분공개,O,내부검토 과정,,
8824,2025.11.18,접수,2026년 지방소멸대응기금 투자계획 대면평가 참석자 명단 및 발표자료 제출,남원시 기획예산과,이지희,,담당확인,O,전자,X,기획예산과-13376,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8823,2025.11.17,접수,전북특별자치도 공공디자인 진흥계획 및 진흥위원회 제도 안내,전북특별자치도 주택건축과,임현주,,담당확인,O,전자,X,주택건축과-27452,대국민공개,O,,,
8822,2025.11.17,접수,전북도장애인체육회 회계?계약 실무교육 관련 강의 협조 요청,전북특별자치도장애인체육회 기획총무과,김영준,,담당확인,O,전자,X,기획총무과-7377,대국민공개,O,,,
8821,2025.11.17,접수,대통령 해외순방 중 공무원 공직기강 확립 및 근무 철저(전 직원 공람),전북특별자치도 총무과,임현주,,담당확인,X,전자,X,총무과-23178,대국민공개,O,,,
8820,2025.11.17,접수,수의계약 배제사유 여부 조회(투센스),전북특별자치도수산기술연구소어업기술센터,임현주,,담당확인,O,전자,X,어업기술센터-5217,대국민공개,O,,,
8819,2025.11.17,접수,도내업체 생산제품 우선구매 협조(요청),전북특별자치도 회계과,임현주,,담당확인,O,전자,X,회계과-23512,대국민공개,O,,,
8818,2025.11.17,접수,2025 대한민국 정부혁신 박람회 협업홍보 요청,행정안전부 혁신기획과,이경섭,,담당확인,O,전자,X,혁신기획과-3090,대국민공개,O,,,
8817,2025.11.17,접수,2025년 전북특별자치도 혁신평가 실적보고서 제출,전북특별자치도 자치행정과,이경섭,,담당확인,O,전자,X,자치행정과-11532,부분공개,O,평가자료,,
8816,2025.11.17,접수,중앙부처 법령 제·개정안 의견조회(교육기본법 등 22건),전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10289,비공개,O,내부검토,,
8815,2025.11.17,접수,중앙부처 법령 제·개정안 의견조회(공연법 등 22건),전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10288,비공개,O,내부검토,,
8814,2025.11.17,접수,2025년 하반기 현장행정 우수사례 선정 계획 안내 및 우수사례 제출 요청,전북특별자치도 자치행정과,임현주,,담당확인,O,전자,X,자치행정과-11535,대국민공개,O,,,
8813,2025.11.17,접수,수의계약 배제사유 여부 조회(주식회사 한빛전력),전북특별자치도동물위생시험소 방역과,임현주,,담당확인,O,전자,X,방역과-10284,대국민공개,O,,,
8812,2025.11.17,접수,2025년 우발채무·투자심사 권역별 설명회 개최 안내 및 참석자 명단 제출 요청,전북특별자치도 예산과,임현주,,담당확인,O,전자,X,예산과-12494,대국민공개,O,,,
8807,2025.11.17,접수,국가데이터처(舊 통계청) 대표 누리집 도메인 안내,전북특별자치도 정책기획관,임현주,,담당확인,X,전자,X,정책기획관-13863,대국민공개,O,,,
8806,2025.11.17,접수,중앙부처 법령 제·개정안 의견조회(개인정보 보호법 등 22건),전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10278,비공개,O,내부검토,,
8805,2025.11.17,접수,중앙부처 법령 제·개정안 의견조회(선원법 시행령 등 21건),전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10277,비공개,O,내부검토,,
8804,2025.11.17,접수,로컬브랜드페어 2025 행사 개최 알림 및 참가 협조 요청,(재)경주화백컨벤션뷰로 전시사업팀,임현주,,담당확인,O,전자,X,전시사업팀-1381,대국민공개,O,,,
8803,2025.11.17,접수,「지방자치단체를 당사자로 하는 계약에 관한 법률 일부개정법률안」 (윤영석 의원 대표발의 2건) 의견조회,전북특별자치도 회계과,임현주,,담당확인,O,전자,X,회계과-23422,대국민공개,O,,,
8802,2025.11.17,접수,(전직원 공람)「고농도 미세먼지 비상저감조치 공공2부제 시행지침」알림,전북특별자치도 생활환경과,임현주,,담당확인,O,전자,X,생활환경과-18380,대국민공개,O,,,
8801,2025.11.17,접수,2025년 전북특별자치도 혁신평가 실적보고서 제출 요청,전북특별자치도 총무과,이경섭,,담당확인,O,전자,X,총무과-23046,대국민공개,O,,,
8800,2025.11.17,접수,지연배상금 부과에 따른 수의계약 배제업체 알림,전북특별자치도 회계과,임현주,,담당확인,X,전자,X,회계과-23423,대국민공개,O,,,
8799,2025.11.17,접수,2025 정부혁신 왕중왕전 시상대상 및 본선진출 사례 안내,행정안전부 혁신기획과,이경섭,,담당확인,O,전자,X,혁신기획과-3070,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8798,2025.11.17,접수,공공부문 인공지능 윤리원칙(안) 송부 및 온라인 설명회 안내,전북특별자치도 행정정보과,임현주,,담당확인,O,전자,X,행정정보과-16360,비공개,O,내부검토 과정,,
8797,2025.11.17,접수,부서주관 상시학습 결과 알림(2025년 전북특별자치도 백년포럼 제40~42강),전북특별자치도 정책기획관,임현주,,담당확인,O,전자,X,정책기획관-13842,부분공개,O,개인정보 등,,
8796,2025.11.17,접수,2025년 전북특별자치도 인구감소지역 대응 시행계획 추진실적 제출,전북특별자치도 보건의료과,김민경,,담당확인,O,전자,X,보건의료과-19409,비공개,O,내부검토,,
8795,2025.11.17,접수,(규제샌드박스) 연구개발특구 규제 신속확인 의견제출 요청,전북특별자치도 자치제도과,임현주,,담당확인,O,전자,X,자치제도과-5267,비공개,O,내부검토과정 및 기업정보 포함,,
8794,2025.11.17,접수,2025년 전북특별자치도 혁신평가 실적보고서 회신,전북특별자치도 소통기획과,이경섭,,담당확인,O,전자,X,소통기획과-8059,비공개,O,의사결정 과정,,
8793,2025.11.17,접수,소방본부 행정지원차 불용결정에 따른 매각 계획 보고,전북특별자치도 소방행정과,임현주,,담당확인,X,전자,X,소방행정과-31271,대국민공개,O,,,
8792,2025.11.17,접수,2025.11.15.기준 중증장애인생산품 및 장애인표준사업장생산품 우선구매 실적 안내 및 우선구매 협조 요청,전북특별자치도 장애인복지정책과,강주희,강주희,접수,O,전자,X,장애인복지정책과-15068,부분공개,O,의사결정 과정,,
8791,2025.11.17,접수,「인공지능 발전과 신뢰 기반 조성 등에 관한 기본법 시행령」의견조회,전북특별자치도 디지털산업과,임현주,,담당확인,O,전자,X,디지털산업과-5797,대국민공개,O,,,
8790,2025.11.17,접수,2025년 도 모범 및 도정발전 유공 공무원 포상 계획 통보,전북특별자치도 총무과,임현주,,담당확인,O,전자,X,총무과-23110,대국민공개,O,,,
8789,2025.11.17,접수,2025년 지방소멸대응기금 집행현황 제출,임실군 기획감사실,이지희,,담당확인,O,전자,X,기획감사실-13013,대국민공개,O,,,
8788,2025.11.17,접수,2025년 전북특별자치도 인구감소지역 대응 시행계획 추진실적 제출,전북특별자치도 사회복지정책과,김민경,,담당확인,O,전자,X,사회복지정책과-22854,비공개,O,내부검토 등,,
8783,2025.11.15,접수,(전직원 공람) 법령 제ㆍ개정에 따른 자치법규 위임사항 통보,전북특별자치도 법무행정과,임현주,,담당확인,O,전자,X,법무행정과-10242,대국민공개,O,,,
8782,2025.11.14,접수,"2025년도「감염병 위기대응교육」수강 안내(BSC 부서 공통지표, 전직원공람)",전북특별자치도 감염병관리과,임현주,,담당확인,O,전자,X,감염병관리과-20642,대국민공개,O,,,
8781,2025.11.14,접수,지방계약법 시행령 한시적 특례기간 연장에 대한 의견수렴,전북특별자치도 회계과,임현주,,담당확인,O,전자,X,회계과-23370,대국민공개,O,,,
8780,2025.11.14,접수,산청군 청년 자격증 응시료 지원사업 대상자 중복여부 조회 요청(9~10월),산청군 미래전략담당관,이광민,이광민,접수,O,전자,X,미래전략담당관-9445,비공개,O,(6호) 개인 사생활 관련 정보,,
8779,2025.11.14,접수,시설물 안전점검·진단제도 운영실태 감사원 감사결과 조치결과 제출 요청,전북특별자치도 사회재난과,임현주,,담당확인,O,전자,X,사회재난과-9795,비공개,O,내부검토 과정,,
8778,2025.11.14,접수,2025년 지역 현장인력 적극행정 역량강화 교육 참석자 상시학습 인정 요청,행정안전부 공무원단체과,임현주,,담당확인,O,전자,X,공무원단체과-2703,부분공개,O,(6호) 개인 사생활 관련 정보,,
8777,2025.11.14,접수,2025 대한민국 정부혁신 박람회 개최 안내 및 참석 협조 요청(전직원 공람),전북특별자치도 인구청년정책과,이경섭,,담당확인,O,전자,X,인구청년정책과-8770,대국민공개,O,,,
8776,2025.11.14,접수,2025년 10월 벤처나라 지정 결과 알림,전북특별자치도 회계과,임현주,,담당확인,O,전자,X,회계과-23355,대국민공개,O,,,
8775,2025.11.14,접수,2026년 재난관리평가 관련 재난관리 정책추진 가점 관련자료 제출요청,전북특별자치도 안전정책과,임현주,,담당확인,O,전자,X,안전정책과-14118,부분공개,O,내부검토 및 개인정보 포함,,
8774,2025.11.14,접수,『천안시 생활인구 증대를 위한 사진 공모전』 수상(예정)작 중복수상 여부 조회,천안시 정책기획과,김민경,,담당확인,O,전자,X,정책기획과-10465,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
8773,2025.11.14,접수,소방차량(산악구조차) 불용에 따른 소요조회,남원소방서 소방행정과,임현주,,담당확인,X,전자,X,소방행정과-12568,대국민공개,O,,,
8772,2025.11.14,접수,「2025년 경기청년 역량강화 기회 지원사업」유사사업 중복지원 조회 요청 (추가모집 2차),평택시 청년정책과,이광민,이광민,접수,O,전자,X,청년정책과-10945,비공개,O,(6호) 개인 사생활 관련 정보,,
8765,2025.11.14,접수,(전직원 공람) 전북특별자치도 자치법규 공포사항 알림('25.11.14일자),전북특별자치도 법무행정과,임현주,,담당확인,X,전자,X,법무행정과-10222,대국민공개,O,,,
8764,2025.11.14,접수,2025년 11월 소통의 날 행사 참석 협조(전 직원 공람),전북특별자치도 총무과,임현주,,담당확인,O,전자,X,총무과-23011,대국민공개,O,,,
8763,2025.11.14,접수,비영리법인 설립허가 알림(사단법인 꿈드림교육연구소),전북특별자치도 교육협력과,임현주,,담당확인,X,전자,X,교육협력과-4343,대국민공개,O,,,
