문서번호,보고일자,문서구분,제목,수(발)신자,보고자,검토자,상태,붙임,종류,분리,생산등록번호,공개구분,목록공개여부,문서비공개사유,외부(민원인)주소,등록구분
16725,2025.11.21,접수,지자체 통합관제센터 AI CCTV 도입률 및 AI 관제 관련 기술 현황 조사 협조 요청 회신(수정),임실군 안전관리과,김대연,김대연,접수,O,전자,X,안전관리과-25030,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16723,2025.11.21,접수,[이송] 2025년 하반기 디지털정부 혁신 유공(장관표창) 후보자 추천 요청,전북특별자치도 디지털산업과,송현민,,이송,O,전자,X,디지털산업과-5916,대국민공개,O,,,
16722,2025.11.21,접수,범정부 AI 공통기반 서비스 개시에 따른 방화벽 포트 허용 요청서 제출,전주시 정보화정책과,김윤주,김윤주,접수,O,전자,X,정보화정책과-14654,부분공개,O,"(2호) 안보, 국방, 통일, 외교 등 관련 정보",,
16721,2025.11.21,접수,2026년 전북특별자치도 양성평등정책 시행계획 제출 요청,전북특별자치도 여성가족과,이재연,이재연,접수,O,전자,X,여성가족과-22566,대국민공개,O,,,
16720,2025.11.21,접수,'25. 10월 개인정보처리시스템 접속기록 점검 및 조치결과서 제출,전북특별자치도자치경찰위원회 자치경찰정책과,강혜준,강혜준,접수,O,전자,X,자치경찰정책과-5835,비공개,O,개인정보시스템 관리,,
16719,2025.11.21,접수,감리원 배치현황 신고서 제출,선명기술사사무소,김대연,김대연,접수,O,전자,X,M00046-830059,비공개,O,(6호) 개인 사생활 관련 정보,,
16718,2025.11.21,접수,감리원 배치현황 신고서 제출,선명기술사사무소,김대연,김대연,접수,O,전자,X,M00046-829638,비공개,O,(6호) 개인 사생활 관련 정보,,
16717,2025.11.21,접수,2025년 11월 중 사이버보안진단의 날 실시 결과 제출(정읍소방서),정읍소방서 소방행정과,김윤주,김윤주,접수,O,전자,X,소방행정과-13198,비공개,O,보안관리,,
16716,2025.11.21,접수,2025년 11월 사이버보안 진단의 날 실시 및 결과 제출,전북특별자치도동물위생시험소 방역과,김윤주,김윤주,접수,O,전자,X,방역과-10475,비공개,O,보안사항,,
16714,2025.11.21,접수,[이송] '26년도 전라북도 중소기업지원 시책안내서 제작을 위한 기초자료 제출 협조,전북특별자치도 디지털산업과,송현민,,이송,O,전자,X,디지털산업과-5915,대국민공개,O,,,
16712,2025.11.21,접수,제안서 평가위원 추천 요청(2026년 정보보호시스템 통합유지관리 용역),양주시 스마트정보담당관,송현민,,담당확인,O,전자,X,스마트정보담당관-7171,대국민공개,O,,,
16711,2025.11.21,접수,통합관제센터 AI관제 관련 기술 현황 제출,남원시 안전재난과,김대연,김대연,접수,O,전자,X,안전재난과-22743,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16710,2025.11.21,접수,지자체 통합관제센터 AI CCTV 도입률 및 AI 관제 관련 기술 현황 조사 협조 요청 회신,정읍시 정보통신과,김대연,김대연,접수,O,전자,X,정보통신과-15373,대국민공개,O,,,
16709,2025.11.21,접수,정보통신공사업 양도양수(분할합병) 신고 접수 알림 및 제출서류 이관,한국정보통신공사협회 전북특별자치도회 전북특별자치도회사무처/한국정보통신공사협회 전북특별자치도회,황건우,황건우,접수,O,전자,X,통협전북2025-3493,비공개,O,(6호) 개인 사생활 관련 정보,,
16708,2025.11.21,접수,지자체 통합관제센터 AI CCTV 도입률 및 AI 관제 관련 기술 현황 조사 협조 요청 회신,순창군 행정과,김대연,김대연,접수,O,전자,X,행정과-32244,대국민공개,O,,,
16707,2025.11.21,접수,방범용 CCTV 카메라 임시중단 안내,김포시 스마트도시과,김대연,김대연,접수,X,전자,X,스마트도시과-10994,대국민공개,O,,,
16706,2025.11.21,접수,통합관제센터 AI관제 관련 현황 조사자료 제출,완주군 재난안전과,김대연,김대연,접수,O,전자,X,재난안전과-18463,부분공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16701,2025.11.21,접수,2025년도 국군장병 등 위문성금 모금 협조 요청(재안내),전북특별자치도 총무과,이재연,,담당확인,O,전자,X,총무과-23642,대국민공개,O,,,
16700,2025.11.21,접수,이광희 국회의원 요구자료 철회 알림(공유재산 매입·매각 관련),전북특별자치도 회계과,국중덕,국중덕,접수,X,전자,X,회계과-23932,비공개,O,내부검토 과정,,
16699,2025.11.21,접수,(전직원 공람) 전북특별자치도 자치법규 공포사항 알림('25.11.21일자),전북특별자치도 법무행정과,이재연,,담당확인,X,전자,X,법무행정과-10388,대국민공개,O,,,
16698,2025.11.21,접수,전북 빅데이터 허브 접속기록 점검 및 조치 결과서(10월),전북특별자치도 디지털산업과,강혜준,강혜준,접수,X,전자,X,디지털산업과-5893,비공개,O,비공개 정보 포함,,
16697,2025.11.21,접수,2025년 11월 중 사이버보안진단의 날 실시 및 결과 제출,전북특별자치도 바이오방위산업과,김윤주,김윤주,접수,O,전자,X,바이오방위산업과-5078,비공개,O,보안사항 포함,,
16696,2025.11.21,접수,행정안전부 조직개편에 따른 전자문서유통 중단 및 조직정보(LDAP) 변경 안내,전북특별자치도 행정정보과,김영대,,담당확인,O,전자,X,행정정보과-16689,대국민공개,O,,,
16695,2025.11.21,접수,행정정보공동이용시스템 점검 및 공통인프라 교체작업에 따른 서비스 중단 안내,전북특별자치도 행정정보과,김영대,,담당확인,O,전자,X,행정정보과-16688,비공개,O,의사결정 과정,,
16694,2025.11.21,접수,2025년 제11차 정보화사업 보안성 검토 대상사업 신청서 제출,정읍시 정보통신과,김지수,김지수,접수,O,전자,X,정보통신과-15353,대국민공개,O,,,
16686,2025.11.20,접수,2025년 4분기 홈페이지 종합 점검 및 현행화 협조 요청,전북특별자치도 소통기획과,이재연,,담당확인,O,전자,X,소통기획과-8199,대국민공개,O,,,
16685,2025.11.20,접수,2025년 12월 당직명령 통보,전북특별자치도 총무과,이재연,,담당확인,O,전자,X,총무과-23596,부분공개,O,개인정보 포함,,
16684,2025.11.20,접수,2025년도 디지털 수준진단 1차 진단결과 송부 및 이의신청 안내,한국지역정보개발원 디지털정책기획부,국중덕,,담당확인,O,전자,X,디지털정책기획부-2219,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16683,2025.11.20,접수,2025년 11월 중 사이버보안진단 실시 결과 제출,전북특별자치도보건환경연구원 수계조사과,김윤주,김윤주,접수,O,전자,X,수계조사과-3948,비공개,O,보안 자료,,
16682,2025.11.20,접수,「제3기 국가비전과 국정과제 심화과정」교육 안내 및 대상자 추천 요청,전북특별자치도인재개발원 교육지원과,이재연,이재연,접수,O,전자,X,교육지원과-11920,대국민공개,O,,,
16681,2025.11.20,접수,2025년 11월 중앙공모사업 추진상황 제출 협조 요청,전북특별자치도 정책기획관,전대웅,,담당확인,O,전자,X,정책기획관-14013,비공개,O,내부검토 과정,,
16680,2025.11.20,접수,전주시 CCTV 통합관제센터 AI CCTV 도입률 및 AI 관제 관련 기술 현황 자료 제출,전주시 정보화정책과,김대연,김대연,접수,O,전자,X,정보화정책과-14639,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16679,2025.11.20,접수,통합관제센터 AI CCTV 도입률 및 AI 관제관련 기술 현황 제출,장수군 안전재난과,김대연,김대연,접수,O,전자,X,안전재난과-36512,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16678,2025.11.20,접수,2026년 온나라 및 전자문서유통지원센터 유지관리 사업 위·수탁 계약 체결 안내,한국지역정보개발원 문서정보부,김영대,김영대,접수,O,전자,X,문서정보부-2625,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (7호) 법인 등의 경영, 영업비밀 관련 정보",,
16677,2025.11.20,접수,행정정보공동이용시스템 점검 및 공통인프라 교체작업에 따른 서비스 중단 안내,행정안전부 행정정보공유과,김영대,,담당확인,O,전자,X,행정정보공유과-7502,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16676,2025.11.20,접수,중앙부처 법령 제·개정안 의견조회(소방장비관리법 등 22건),전북특별자치도 법무행정과,이재연,,담당확인,O,전자,X,법무행정과-10378,비공개,O,내부검토,,
16675,2025.11.20,접수,2025년 11월 사이버보안진단의 날 실시 결과 제출,전북특별자치도보건환경연구원 미세먼지분석과,김윤주,김윤주,접수,O,전자,X,미세먼지분석과-3758,비공개,O,정보 보안,,
16670,2025.11.20,접수,지자체 통합관제센터 AI CCTV 도입률 및 AI 관제 관련 기술 현황 제출,무주군 안전재난과,김대연,김대연,접수,O,전자,X,안전재난과-24686,부분공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16669,2025.11.20,접수,ECO융합섬유연구원 2025년 4분기 홈페이지 취약점 보완 조치 결과보고 제출,ECO융합섬유연구원 경영지원실,정연호,정연호,접수,O,전자,X,경영지원실-6940,대국민공개,O,,,
16668,2025.11.20,접수,통합관제센터 AI CCTV 도입률 및 AI 관제 관련 기술 현황 조사 현황 제출,진안군 행정지원과,김대연,김대연,접수,O,전자,X,행정지원과-28673,대국민공개,O,,,
16667,2025.11.20,접수,청렴도 및 만족도 조사시스템 '25년 10월 명부 제출 협조,전북특별자치도감사위원회 사무국,이재연,,담당확인,O,전자,X,사무국-15259,부분공개,O,개인정보 등,,
16666,2025.11.20,접수,개인정보처리시스템 접속기록 및 개인정보 다운로드 점검결과 제출,전북특별자치도감사위원회 사무국,강혜준,강혜준,접수,O,전자,X,사무국-15258,비공개,O,감사 시스템 자료,,
16664,2025.11.20,접수,지자체 통합관제센터 AI CCTV 도입률 및 AI 관제 관련 기술 현황 조사 협조 요청 회신,김제시 정보통신과,김대연,김대연,접수,O,전자,X,정보통신과-16979,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16663,2025.11.20,접수,진실화해를위한과거사정리위원회 기관 폐지(예정)에 따른 전자문서 유통 중단 안내,진실화해를위한과거사정리위원회 운영지원담당관,김영대,,담당확인,X,전자,X,운영지원담당관-4350,대국민공개,O,,,
16662,2025.11.20,접수,2026년('25년 실적) 지자체 합동평가 지표 조정매뉴얼(11.4.기준) 책자 배부,전북특별자치도 자치행정과,전대웅,,담당확인,O,전자,X,자치행정과-11656,대국민공개,O,,,
16661,2025.11.20,접수,"행정포털 팝업창 게시 요청('25년 실적 지자체 합동평가 실국별 추진상황, 10월말 기준)",전북특별자치도 자치행정과,김영대,김영대,접수,O,전자,X,자치행정과-11655,비공개,X,평가실적 비공개,,
16657,2025.11.20,접수,원격접속시스템 및 통합인증 관련 보안강화 협조,전북특별자치도 행정정보과,이재연,,담당확인,O,전자,X,행정정보과-15267,비공개,O,내부 보안 자료,,
16656,2025.11.20,접수,행정안전부 조직개편에 따른 전자문서유통 중단 및 조직정보(LDAP) 변경 안내,행정안전부 데이터정보화담당관,김영대,,담당확인,O,전자,X,데이터정보화담당관-7059,대국민공개,O,,,
16655,2025.11.20,접수,「2025년 규제혁신 유공자 도지사 포상 계획」 안내 및 대상자 추천 요청,전북특별자치도 자치제도과,이재연,,담당확인,O,전자,X,자치제도과-5340,대국민공개,O,,,
16654,2025.11.20,접수,제안서 평가위원 추천 요청(2026년 CCTV 및 통합관제센터 설비 유지보수 용역),남동구 안전총괄과,김대연,김대연,접수,O,전자,X,안전총괄과-24090,대국민공개,O,,,
16653,2025.11.20,접수,지자체 통합관제센터 AI CCTV 도입률 및 AI 관제 관련 기술 현황 조사 협조 요청 회신,임실군 안전관리과,김대연,김대연,접수,X,전자,X,안전관리과-24954,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16652,2025.11.20,접수,이광희 국회의원 요구자료 제출 요청(공유재산 매입·매각 관련),전북특별자치도 회계과,국중덕,,담당확인,O,전자,X,회계과-23859,비공개,O,내부검토 과정,,
16651,2025.11.20,접수,[이송] 2025년 CCTV 통합관제센터 운영 유공자 행정안전부장관 표창 후보 추천요청,전북특별자치도 자연재난과,김대연,김대연,접수,O,전자,X,자연재난과-16637,대국민공개,O,,,
16650,2025.11.20,접수,지방공무원 인사발령 사항 통지,전북특별자치도 총무과,김영대,,담당확인,O,전자,X,총무과-23390,부분공개,O,인사관리,,
16649,2025.11.20,접수,행정전화 교환기 교체에 따른 행정전화업무 일시 중단 알림,장성군 총무과,김대연,김대연,접수,X,전자,X,총무과-25613,대국민공개,O,,,
16648,2025.11.20,접수,통합관제센터 AI CCTV 도입률 및 AI 관제 관련 기술 현황 조사서 제출,군산시 스마트도시과,김대연,김대연,접수,O,전자,X,스마트도시과-10528,부분공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16647,2025.11.20,접수,지자체 통합관제센터 AI CCTV 도입률 및 AI 관제 기술 관련 현황조사 결과 제출,부안군 안전총괄과,김대연,김대연,접수,O,전자,X,안전총괄과-23668,대국민공개,O,,,
16646,2025.11.20,접수,행정전자서명 신청서 및 행정포탈 계정 등록 신청 제출,전북특별자치도립국악원,김영대,,담당확인,O,전자,X,도립국악원-8022,비공개,O,개인정보,,
16645,2025.11.20,접수,수의계약 배제사유 여부 조회(잘짓는건축),전북특별자치도수산기술연구소 수산연구과,이재연,,담당확인,O,전자,X,수산연구과-7310,대국민공개,O,,,
16644,2025.11.20,접수,수의계약 배제사유 여부 조회(중원종합배관),전북특별자치도수산기술연구소 민물고기연구센터,이재연,,담당확인,O,전자,X,민물고기연구센터-5005,비공개,X,사업장 정보보호,,
16643,2025.11.20,접수,중앙부처 법령 제·개정안 의견조회(신용보증기금법 등 21건),전북특별자치도 법무행정과,이재연,,담당확인,O,전자,X,법무행정과-10368,비공개,O,내부검토,,
16642,2025.11.20,접수,중앙부처 법령 제·개정안 의견조회(산업발전법 등 22건),전북특별자치도 법무행정과,강혜준,강혜준,접수,O,전자,X,법무행정과-10367,비공개,O,내부검토,,
16641,2025.11.20,접수,2025년 11월 중 사이버보안진단의 날 실시 및 결과 제출,전북특별자치도의회 기획행정전문위원,김윤주,김윤주,접수,O,전자,X,기획행정전문위원-3110,비공개,O,보안사항 포함,,
16638,2025.11.20,접수,2025년 하반기 전북지역 사이버보안 협의회 개최 참석자 명단 제출,군산시 디지털정보담당관,정연호,,담당확인,O,전자,X,디지털정보담당관-10803,대국민공개,O,,,
16622,2025.11.20,접수,원격접속시스템 및 통합인증 현황 제출,전주시 정보화정책과,정연호,,담당확인,O,전자,X,정보화정책과-14598,부분공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16621,2025.11.20,접수,2025년 11월 중 사이버보안진단의 날 실시 결과 제출(안전체험관),전북특별자치도119안전체험관 기획지원과,김윤주,김윤주,접수,O,전자,X,기획지원과-8425,비공개,O,보안 관련,,
16620,2025.11.20,접수,2025년 하반기 전북지역 국가·공공기관 사이버보안 협의회 참석알림,전북특별자치도경찰청 경무기획정보화장비과,정연호,,담당확인,O,전자,X,경무기획정보화장비과-28019,비공개,O,"(3호) 국민생명, 신체, 재산, 공공안전 관련 정보",,
16619,2025.11.20,접수,복정정수장 부지활용 노외 임시주차장 조성 CCTV 설치 행정예고(공고),성남시 주차지원과,김대연,김대연,접수,O,전자,X,주차지원과-15607,대국민공개,O,,,
16618,2025.11.20,접수,[이송] 국가정보자원관리원 화재 복구를 위한 협조요청(CCTV 통합연계시스템),전북특별자치도 자연재난과,김대연,김대연,접수,O,전자,X,자연재난과-16621,대국민공개,O,,,
16615,2025.11.20,접수,범정부 AI 공통기반 서비스 개시에 따른 안내,행정안전부 공공지능데이터분석과,윤성호,,담당확인,O,전자,X,공공지능데이터분석과-2721,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16614,2025.11.20,접수,(전직원 공람) 법령 제ㆍ개정에 따른 자치법규 위임사항 통보,전북특별자치도 법무행정과,이재연,,담당확인,O,전자,X,법무행정과-10350,대국민공개,O,,,
16613,2025.11.20,접수,지방공무원 인사발령사항 알림(복직 및 육아휴직),전북특별자치도의회 총무담당관,김영대,,담당확인,X,전자,X,총무담당관-9403,비공개,O,인사관련 사항,,
16612,2025.11.20,접수,원격접속 및 통합인증 현황 제출,부안군 자치행정담당관,정연호,,담당확인,O,전자,X,자치행정담당관-26845,비공개,O,"(2호) 안보, 국방, 통일, 외교 등 관련 정보",,
16611,2025.11.20,접수,선거사무 대국민 웹서비스 보안조치 및 소스코드 제출,부안군 자치행정담당관,정연호,,담당확인,O,전자,X,자치행정담당관-26843,비공개,O,"(2호) 안보, 국방, 통일, 외교 등 관련 정보",,
16610,2025.11.20,접수,장애인 정보접근권 보장을 위한 『장벽 없는 키오스크』가이드라인 배포 협조 요청,전북특별자치도 장애인복지정책과,이재연,,담당확인,O,전자,X,장애인복지정책과-15226,대국민공개,O,,,
16609,2025.11.20,접수,고창군 통합관제센터 AI CCTV 도입률 및 AI 관제 관련 기술 현황 제출,고창군 행정지원과,김대연,김대연,접수,O,전자,X,행정지원과-31810,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16608,2025.11.20,접수,통합인증(SSO) 보안조치 현황 제출,군산시 디지털정보담당관,정연호,,담당확인,O,전자,X,디지털정보담당관-10782,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16607,2025.11.20,접수,2025년 제11차 정보화사업 보안성 검토 대상 현황 제출,전주시 정보화정책과,김지수,김지수,접수,O,전자,X,정보화정책과-14573,부분공개,O,(6호) 개인 사생활 관련 정보,,
16606,2025.11.20,접수,2025년 정보시스템 정비계획 수립 제출(남원시어린이청소년도서관 ICT시스템),남원시 교육체육과,노송이,노송이,접수,O,전자,X,교육체육과-16347,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16605,2025.11.20,접수,2025년 정보시스템 정비계획 제출,전주시 정보화정책과,노송이,,담당확인,O,전자,X,정보화정책과-14574,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16604,2025.11.20,접수,2025년 정보시스템 정비계획 제출(전주시설공단),전주시시설관리공단,노송이,,담당확인,O,전자,X,경영기획부-12903,대국민공개,O,,,
16603,2025.11.20,접수,2025년 정보통신공사업 발전 유공 도지사 표창 후보자 추천,한국정보통신공사협회 전북특별자치도회 전북특별자치도회사무처/한국정보통신공사협회 전북특별자치도회,황건우,,담당확인,O,전자,X,통협전북2025-3463,대국민공개,O,,,
16600,2025.11.19,접수,초고속정보통신건물인증 및 홈네트워크건물 인증제도 변경 안내,과학기술정보통신부 네트워크정책과,고종철,고종철,접수,O,전자,X,네트워크정책과-2807,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16599,2025.11.19,접수,수의계약 배제사유 여부 조회(리버사이언스),전북특별자치도동물위생시험소 방역과,이재연,,담당확인,O,전자,X,방역과-10403,대국민공개,O,,,
16598,2025.11.19,접수,수의계약 배제사유 여부 조회(유한회사미도씨엔에스),전북특별자치도동물위생시험소 방역과,이재연,,담당확인,O,전자,X,방역과-10402,대국민공개,O,,,
16597,2025.11.19,접수,'25년 4분기 적극행정을 통한 규제개선 사례 제출 요청(~12.5.),전북특별자치도 자치제도과,국중덕,국중덕,접수,O,전자,X,자치제도과-5327,대국민공개,O,,,
16596,2025.11.19,접수,2025년 실적 지자체 합동평가 실국장 추진상황 보고회 일정변경 및 참석 협조,전북특별자치도 자치행정과,국중덕,국중덕,접수,O,전자,X,자치행정과-11630,비공개,X,대외비 보고회 자료,,
16595,2025.11.19,접수,2025년 개인정보 보호 교육 이수 요청(전직원 공람),전북특별자치도 행정정보과,이재연,,담당확인,X,전자,X,행정정보과-16580,대국민공개,O,,,
16594,2025.11.19,접수,지방세외수입정보시스템 서비스 중단 일정 안내,전북특별자치도 세정과,전대웅,,담당확인,X,전자,X,세정과-12566,대국민공개,O,,,
16593,2025.11.19,접수,전북특별자치도 소방교육훈련기관 운영 규정(훈령) 제정에 따른 검토 의견 조회,전북특별자치도 소방행정과,이재연,,담당확인,O,전자,X,소방행정과-31577,비공개,O,의사결정 과정,,
16592,2025.11.19,접수,보조감리원 배치현황 변경신고서(제출),로컴엔지니어링,김대연,김대연,접수,O,전자,X,M00046-737689,비공개,O,(6호) 개인 사생활 관련 정보,,
16577,2025.11.19,접수,2025년 제11차 정보화사업 보안성 검토 대상 사업 제출,남원시 홍보전산과,김지수,김지수,접수,O,전자,X,홍보전산과-12083,비공개,O,"(2호) 안보, 국방, 통일, 외교 등 관련 정보",,
16576,2025.11.19,접수,준공계(국정감사장 및 행안부 합동감사장 정보통신공사),스마트솔루션 유한회사,김대연,,담당확인,O,비전자,X,20251103-001,비공개,O,내부자료,,일반문서 접수
16575,2025.11.19,접수,2025년 11월 중 사이버보안진단의 날 실시 및 결과 제출,전북특별자치도의회 경제산업건설전문위원,김윤주,김윤주,접수,O,전자,X,경제산업건설전문위원-3141,비공개,O,보안사항 포함,,
16574,2025.11.19,접수,행정포탈 및 홈페이지 팝업창 홍보 요청(2025 지방규제혁신 우수사례 경진대회 국민심사),전북특별자치도 자치제도과,김영대,김영대,접수,O,전자,X,자치제도과-5329,대국민공개,O,,,
16573,2025.11.19,접수,선거사무 대국민 웹서비스 보안조치 결과 제출,군산시 디지털정보담당관,정연호,,담당확인,O,전자,X,디지털정보담당관-10770,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16572,2025.11.19,접수,2025년 기획재정부 재정교육 12월 수강모집 안내,전북특별자치도인재개발원 교육지원과,이재연,,담당확인,O,전자,X,교육지원과-11833,대국민공개,O,,,
16571,2025.11.19,접수,2025년도 전북특별자치도 인재개발원 사이버교육(나라배움터) 수강 안내(전직원 공람),전북특별자치도인재개발원 인재양성과,이재연,,담당확인,X,전자,X,인재양성과-5467,대국민공개,O,,,
16570,2025.11.19,접수,'25년 11월 중 사이버 보안 진단의 날 실시 결과 제출,전북특별자치도보건환경연구원 신종감염병과,김윤주,김윤주,접수,O,전자,X,신종감염병과-4139,비공개,X,비공개 정보,,
16566,2025.11.19,접수,2026년 경기알림문자시스템 운영 용역 제안서 (예비)평가위원 추천 협조 요청,경기도 도민소통담당관,송현민,,담당확인,O,전자,X,도민소통담당관-10209,대국민공개,O,,,
16565,2025.11.19,접수,2025년 시도·시군구(새올)행정시스템 비(非)유효 데이터 정비 계획 안내,한국지역정보개발원 행정정보부,김영대,김영대,접수,O,전자,X,행정정보부-3592,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16564,2025.11.19,접수,제3회 스마트빌리지 보급 및 확산사업 우수사례 선정 결과 안내,한국지능정보사회진흥원 AI융합확산팀,국중덕,,담당확인,X,전자,X,AI융합확산팀-2129,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보 (7호) 법인 등의 경영, 영업비밀 관련 정보",,
16563,2025.11.19,접수,전북특별자치도 망연계 서버 연계 협조 요청,익산시 스마트정보과,윤성호,,담당확인,O,전자,X,스마트정보과-6001,비공개,O,"(2호) 안보, 국방, 통일, 외교 등 관련 정보",,
16562,2025.11.19,접수,온나라 업무관리시스템 리눅스 보안패치에 따른 서비스 중단 안내,강원특별자치도 지능정보정책과,김영대,,담당확인,X,전자,X,지능정보정책과-9168,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16561,2025.11.19,접수,온라인 특례발굴실 제안사항 부서 검토 의견 제출 요청,전북특별자치도 총괄지원과,송현민,,담당확인,O,전자,X,총괄지원과-5038,대국민공개,O,,,
16560,2025.11.19,접수,서대구공단 완충녹지 CCTV 설치에 따른 행정예고,대구광역시 서구 도시공원과,김대연,김대연,접수,O,전자,X,도시공원과-12970,대국민공개,O,,,
16559,2025.11.19,접수,수성구 CCTV통합관제센터 일시 중단 안내(네트워크 스위치 교체 및 이중화 작업),대구광역시 수성구 안전총괄과,김대연,김대연,접수,X,전자,X,안전총괄과-23823,대국민공개,O,,,
16558,2025.11.19,접수,2025년도 4분기 우발채무 전문가 컨설팅 수요 조사,전북특별자치도 예산과,이재연,,담당확인,O,전자,X,예산과-12569,대국민공개,O,,,
16557,2025.11.19,접수,방화벽 포트 허용 요청(전북혁신도시 축산악취 기상영향 예측서비스 서버),전북특별자치도보건환경연구원 생활환경분석과,김윤주,김윤주,접수,O,전자,X,생활환경분석과-3926,대국민공개,O,,,
16556,2025.11.19,접수,´26년 지역균형발전사업 종합평가를 위한 공통지표 만족도 조사 결과 제출,무주군 기획조정실,국중덕,국중덕,접수,O,전자,X,기획조정실-14274,비공개,O,(6호) 개인 사생활 관련 정보,,
16555,2025.11.19,접수,2025년 정보시스템 정비계획 수립 대상 정보시스템 정비계획 제출,부안군 자치행정담당관,노송이,,담당확인,O,전자,X,자치행정담당관-26717,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16554,2025.11.19,접수,「콘텐츠산업 진흥법 시행령」일부 개정령안 의견조회,전북특별자치도 문화산업과,이재연,,담당확인,O,전자,X,문화산업과-16434,대국민공개,O,,,
16553,2025.11.19,접수,임실군 스마트경로당 구축 사업 제안서 평가위원(후보자) 모집 알림(긴급)(수정),임실군 주민복지과,국중덕,,담당확인,O,전자,X,주민복지과-56619,대국민공개,O,,,
16552,2025.11.19,접수,의원발의「개인정보 보호법」일부개정법률안(유상범의원안) 의견조회,개인정보보호위원회 개인정보보호정책과,강혜준,강혜준,접수,O,전자,X,개인정보보호정책과-1069,비공개,O,"(5호) 감사, 감독, 계약, 의사결정 등 관련 정보",,
16551,2025.11.19,접수,2025년 행정전자서명인증시스템 서비스 만족도 조사 안내,한국지역정보개발원 디지털인증부,김영대,김영대,접수,O,전자,X,디지털인증부-9643,대국민공개,O,,,
16550,2025.11.19,접수,2025년 11월 중 ｢사이버보안진단의 날｣ 실시 결과 제출,전북특별자치도보건환경연구원 대기환경과,김윤주,김윤주,접수,O,전자,X,대기환경과-3401,비공개,O,개인정보보호,,
16549,2025.11.19,접수,2025년 11월 중 사이버보안진단의 날 실시 및 결과 제출,전북특별자치도립국악원,김윤주,김윤주,접수,O,전자,X,도립국악원-7965,부분공개,O,보안검사 등,,
16541,2025.11.19,접수,국가정보통신망 침입차단시스템 포트허용 연장(추가) 요청,전북특별자치도 토지정보과,김윤주,김윤주,접수,O,전자,X,토지정보과-11525,비공개,O,내부검토 과정,,
16540,2025.11.19,접수,2025년 11월「사이버보안진단의 날」실시결과 송부(소방감찰과),전북특별자치도 소방감찰과,김윤주,김윤주,접수,O,전자,X,소방감찰과-9699,비공개,O,보안 관련,,
16539,2025.11.19,접수,2025년 11월 중 사이버보안진단의 날 실시 결과 제출,전북특별자치도농업기술원 행정지원과,김윤주,김윤주,접수,O,전자,X,행정지원과-8164,비공개,X,보안사항,,
16538,2025.11.19,접수,2026년도 기본연구과제 수행을 위한 연구주제 수요조사 협조 요청,전북특별자치도 정책기획관,국중덕,,담당확인,O,전자,X,정책기획관-13938,대국민공개,O,,,
16537,2025.11.19,접수,2026년도 지방자치단체 정책지원을 위한 정책연구과제 및 정책이슈리포트 제안 요청,전북특별자치도 정책기획관,국중덕,,담당확인,O,전자,X,정책기획관-13937,대국민공개,O,,,
16528,2025.11.18,접수,중리경로당 CCTV설치에 따른 행정예고 알림,대구광역시 서구 사회복지과,김대연,김대연,접수,O,전자,X,사회복지과-44908,대국민공개,O,,,
16527,2025.11.18,접수,방범용 CCTV 카메라 임시중단 안내,김포시 스마트도시과,김대연,김대연,접수,X,전자,X,스마트도시과-10905,대국민공개,O,,,
16526,2025.11.18,접수,도청사 엘리베이터 층간 모니터 송출 협조 요청,전북특별자치도 인구청년정책과,황건우,황건우,접수,O,전자,X,인구청년정책과-8863,대국민공개,O,,,
16525,2025.11.18,접수,행정포탈 팝업창 홍보 요청(2025 대한민국 정부혁신 박람회),전북특별자치도 인구청년정책과,김영대,,담당확인,O,전자,X,인구청년정책과-8862,대국민공개,O,,,
